"date","brl"
"2010/01/01",1.741616
"2010/01/02",1.741616
"2010/01/03",1.741616
"2010/01/04",1.726002
"2010/01/05",1.724062
"2010/01/06",1.731785
"2010/01/07",1.743431
"2010/01/08",1.740881
"2010/01/09",1.741648
"2010/01/10",1.741648
"2010/01/11",1.728652
"2010/01/12",1.745102
"2010/01/13",1.744268
"2010/01/14",1.766861
"2010/01/15",1.768728
"2010/01/16",1.768362
"2010/01/17",1.768362
"2010/01/18",1.773002
"2010/01/19",1.777493
"2010/01/20",1.78983
"2010/01/21",1.79407
"2010/01/22",1.819603
"2010/01/23",1.81977
"2010/01/24",1.81977
"2010/01/25",1.818694
"2010/01/26",1.840355
"2010/01/27",1.849767
"2010/01/28",1.85359
"2010/01/29",1.868547
"2010/01/30",1.868047
"2010/01/31",1.868047
"2010/02/01",1.871191
"2010/02/02",1.838264
"2010/02/03",1.839444
"2010/02/04",1.873846
"2010/02/05",1.882774
"2010/02/06",1.882441
"2010/02/07",1.882441
"2010/02/08",1.871493
"2010/02/09",1.851046
"2010/02/10",1.853126
"2010/02/11",1.851177
"2010/02/12",1.862527
"2010/02/13",1.862227
"2010/02/14",1.862227
"2010/02/15",1.858996
"2010/02/16",1.847198
"2010/02/17",1.833556
"2010/02/18",1.828885
"2010/02/19",1.809374
"2010/02/20",1.806641
"2010/02/21",1.806641
"2010/02/22",1.804544
"2010/02/23",1.820749
"2010/02/24",1.820736
"2010/02/25",1.834679
"2010/02/26",1.810963
"2010/02/27",1.810296
"2010/02/28",1.810296
"2010/03/01",1.803375
"2010/03/02",1.786227
"2010/03/03",1.782956
"2010/03/04",1.788759
"2010/03/05",1.78072
"2010/03/06",1.781187
"2010/03/07",1.781187
"2010/03/08",1.782163
"2010/03/09",1.792959
"2010/03/10",1.771945
"2010/03/11",1.768926
"2010/03/12",1.762917
"2010/03/13",1.763384
"2010/03/14",1.763384
"2010/03/15",1.764827
"2010/03/16",1.763039
"2010/03/17",1.763083
"2010/03/18",1.783036
"2010/03/19",1.795885
"2010/03/20",1.795085
"2010/03/21",1.795085
"2010/03/22",1.805672
"2010/03/23",1.784352
"2010/03/24",1.79012
"2010/03/25",1.798426
"2010/03/26",1.821423
"2010/03/27",1.821957
"2010/03/28",1.821957
"2010/03/29",1.809853
"2010/03/30",1.793468
"2010/03/31",1.783269
"2010/04/01",1.772523
"2010/04/02",1.768578
"2010/04/03",1.773156
"2010/04/04",1.773156
"2010/04/05",1.765753
"2010/04/06",1.763024
"2010/04/07",1.760369
"2010/04/08",1.782334
"2010/04/09",1.773128
"2010/04/10",1.773828
"2010/04/11",1.773828
"2010/04/12",1.76226
"2010/04/13",1.756268
"2010/04/14",1.743813
"2010/04/15",1.747707
"2010/04/16",1.75565
"2010/04/17",1.75715
"2010/04/18",1.75715
"2010/04/19",1.765286
"2010/04/20",1.749992
"2010/04/21",1.750686
"2010/04/22",1.760581
"2010/04/23",1.761671
"2010/04/24",1.760238
"2010/04/25",1.760238
"2010/04/26",1.745249
"2010/04/27",1.758638
"2010/04/28",1.761129
"2010/04/29",1.734775
"2010/04/30",1.725981
"2010/05/01",1.726648
"2010/05/02",1.726648
"2010/05/03",1.733877
"2010/05/04",1.742905
"2010/05/05",1.772433
"2010/05/06",1.818834
"2010/05/07",1.839506
"2010/05/08",1.840606
"2010/05/09",1.840606
"2010/05/10",1.78002
"2010/05/11",1.781196
"2010/05/12",1.777445
"2010/05/13",1.770412
"2010/05/14",1.788421
"2010/05/15",1.777421
"2010/05/16",1.777421
"2010/05/17",1.81345
"2010/05/18",1.794406
"2010/05/19",1.835406
"2010/05/20",1.879448
"2010/05/21",1.864096
"2010/05/22",1.864096
"2010/05/23",1.864096
"2010/05/24",1.858623
"2010/05/25",1.889636
"2010/05/26",1.847278
"2010/05/27",1.834211
"2010/05/28",1.818574
"2010/05/29",1.822507
"2010/05/30",1.822507
"2010/05/31",1.818804
"2010/06/01",1.827672
"2010/06/02",1.834471
"2010/06/03",1.818237
"2010/06/04",1.836763
"2010/06/05",1.836863
"2010/06/06",1.836863
"2010/06/07",1.862542
"2010/06/08",1.863774
"2010/06/09",1.842648
"2010/06/10",1.823855
"2010/06/11",1.802855
"2010/06/12",1.803455
"2010/06/13",1.803455
"2010/06/14",1.798248
"2010/06/15",1.797691
"2010/06/16",1.792572
"2010/06/17",1.781466
"2010/06/18",1.775655
"2010/06/19",1.776455
"2010/06/20",1.776455
"2010/06/21",1.758591
"2010/06/22",1.770635
"2010/06/23",1.790737
"2010/06/24",1.79449
"2010/06/25",1.780741
"2010/06/26",1.780575
"2010/06/27",1.780575
"2010/06/28",1.777165
"2010/06/29",1.800574
"2010/06/30",1.79688
"2010/07/01",1.804502
"2010/07/02",1.782239
"2010/07/03",1.795014
"2010/07/04",1.786906
"2010/07/05",1.774834
"2010/07/06",1.76462
"2010/07/07",1.777315
"2010/07/08",1.762575
"2010/07/09",1.760468
"2010/07/10",1.760735
"2010/07/11",1.760735
"2010/07/12",1.761958
"2010/07/13",1.755483
"2010/07/14",1.760099
"2010/07/15",1.764265
"2010/07/16",1.776177
"2010/07/17",1.775194
"2010/07/18",1.775194
"2010/07/19",1.782361
"2010/07/20",1.792576
"2010/07/21",1.772192
"2010/07/22",1.770931
"2010/07/23",1.760232
"2010/07/24",1.759882
"2010/07/25",1.759882
"2010/07/26",1.769318
"2010/07/27",1.761364
"2010/07/28",1.765605
"2010/07/29",1.764577
"2010/07/30",1.759173
"2010/07/31",1.759423
"2010/08/01",1.759423
"2010/08/02",1.746838
"2010/08/03",1.755069
"2010/08/04",1.758137
"2010/08/05",1.753554
"2010/08/06",1.75555
"2010/08/07",1.753217
"2010/08/08",1.753217
"2010/08/09",1.754992
"2010/08/10",1.758855
"2010/08/11",1.764926
"2010/08/12",1.773465
"2010/08/13",1.77207
"2010/08/14",1.771304
"2010/08/15",1.771304
"2010/08/16",1.763384
"2010/08/17",1.7503
"2010/08/18",1.750777
"2010/08/19",1.758315
"2010/08/20",1.761493
"2010/08/21",1.761826
"2010/08/22",1.761826
"2010/08/23",1.757139
"2010/08/24",1.772322
"2010/08/25",1.769127
"2010/08/26",1.759679
"2010/08/27",1.754835
"2010/08/28",1.754802
"2010/08/29",1.754802
"2010/08/30",1.754297
"2010/08/31",1.758491
"2010/09/01",1.746406
"2010/09/02",1.738064
"2010/09/03",1.726488
"2010/09/04",1.731805
"2010/09/05",1.731805
"2010/09/06",1.737098
"2010/09/07",1.727333
"2010/09/08",1.726694
"2010/09/09",1.724188
"2010/09/10",1.719231
"2010/09/11",1.720964
"2010/09/12",1.720964
"2010/09/13",1.716508
"2010/09/14",1.709326
"2010/09/15",1.71368
"2010/09/16",1.720796
"2010/09/17",1.715725
"2010/09/18",1.716058
"2010/09/19",1.716058
"2010/09/20",1.714658
"2010/09/21",1.729631
"2010/09/22",1.714546
"2010/09/23",1.721431
"2010/09/24",1.715494
"2010/09/25",1.717761
"2010/09/26",1.717761
"2010/09/27",1.708477
"2010/09/28",1.710487
"2010/09/29",1.705945
"2010/09/30",1.698078
"2010/10/01",1.680054
"2010/10/02",1.680888
"2010/10/03",1.680888
"2010/10/04",1.684972
"2010/10/05",1.68448
"2010/10/06",1.67216
"2010/10/07",1.675334
"2010/10/08",1.680655
"2010/10/09",1.680988
"2010/10/10",1.680988
"2010/10/11",1.664558
"2010/10/12",1.670177
"2010/10/13",1.661081
"2010/10/14",1.654448
"2010/10/15",1.657935
"2010/10/16",1.657535
"2010/10/17",1.657535
"2010/10/18",1.667794
"2010/10/19",1.689564
"2010/10/20",1.674497
"2010/10/21",1.685717
"2010/10/22",1.693884
"2010/10/23",1.693584
"2010/10/24",1.693584
"2010/10/25",1.704977
"2010/10/26",1.703448
"2010/10/27",1.708864
"2010/10/28",1.712729
"2010/10/29",1.701693
"2010/10/30",1.701027
"2010/10/31",1.701027
"2010/11/01",1.70327
"2010/11/02",1.702815
"2010/11/03",1.695005
"2010/11/04",1.680306
"2010/11/05",1.679218
"2010/11/06",1.678185
"2010/11/07",1.678185
"2010/11/08",1.697102
"2010/11/09",1.696194
"2010/11/10",1.706135
"2010/11/11",1.716504
"2010/11/12",1.719747
"2010/11/13",1.720914
"2010/11/14",1.720914
"2010/11/15",1.722025
"2010/11/16",1.732806
"2010/11/17",1.730397
"2010/11/18",1.713648
"2010/11/19",1.718502
"2010/11/20",1.719369
"2010/11/21",1.719369
"2010/11/22",1.719837
"2010/11/23",1.735387
"2010/11/24",1.727133
"2010/11/25",1.721493
"2010/11/26",1.727915
"2010/11/27",1.728248
"2010/11/28",1.728248
"2010/11/29",1.729314
"2010/11/30",1.718249
"2010/12/01",1.703606
"2010/12/02",1.702736
"2010/12/03",1.694829
"2010/12/04",1.697696
"2010/12/05",1.697696
"2010/12/06",1.685853
"2010/12/07",1.675732
"2010/12/08",1.686643
"2010/12/09",1.701139
"2010/12/10",1.709297
"2010/12/11",1.705197
"2010/12/12",1.705197
"2010/12/13",1.706263
"2010/12/14",1.696105
"2010/12/15",1.698377
"2010/12/16",1.703656
"2010/12/17",1.711029
"2010/12/18",1.712296
"2010/12/19",1.712296
"2010/12/20",1.708791
"2010/12/21",1.699066
"2010/12/22",1.696824
"2010/12/23",1.697909
"2010/12/24",1.692488
"2010/12/25",1.693625
"2010/12/26",1.693625
"2010/12/27",1.689353
"2010/12/28",1.685995
"2010/12/29",1.683644
"2010/12/30",1.666366
"2010/12/31",1.660156
"2011/01/01",1.660604
"2011/01/02",1.660604
"2011/01/03",1.649707
"2011/01/04",1.661447
"2011/01/05",1.667414
"2011/01/06",1.686126
"2011/01/07",1.688081
"2011/01/08",1.688248
"2011/01/09",1.688248
"2011/01/10",1.691746
"2011/01/11",1.689511
"2011/01/12",1.678536
"2011/01/13",1.669517
"2011/01/14",1.684459
"2011/01/15",1.684159
"2011/01/16",1.684159
"2011/01/17",1.680617
"2011/01/18",1.673964
"2011/01/19",1.670272
"2011/01/20",1.67194
"2011/01/21",1.671364
"2011/01/22",1.671747
"2011/01/23",1.671747
"2011/01/24",1.671065
"2011/01/25",1.671388
"2011/01/26",1.668157
"2011/01/27",1.672
"2011/01/28",1.680364
"2011/01/29",1.680298
"2011/01/30",1.680298
"2011/01/31",1.675736
"2011/02/01",1.664567
"2011/02/02",1.665006
"2011/02/03",1.667749
"2011/02/04",1.671071
"2011/02/05",1.672071
"2011/02/06",1.672071
"2011/02/07",1.67661
"2011/02/08",1.673134
"2011/02/09",1.664876
"2011/02/10",1.668999
"2011/02/11",1.668101
"2011/02/12",1.668734
"2011/02/13",1.668734
"2011/02/14",1.667939
"2011/02/15",1.667908
"2011/02/16",1.669988
"2011/02/17",1.666525
"2011/02/18",1.665464
"2011/02/19",1.664981
"2011/02/20",1.664981
"2011/02/21",1.664172
"2011/02/22",1.668324
"2011/02/23",1.671285
"2011/02/24",1.665238
"2011/02/25",1.660435
"2011/02/26",1.661019
"2011/02/27",1.661019
"2011/02/28",1.658736
"2011/03/01",1.661893
"2011/03/02",1.661091
"2011/03/03",1.656884
"2011/03/04",1.646848
"2011/03/05",1.647348
"2011/03/06",1.647348
"2011/03/07",1.65381
"2011/03/08",1.654475
"2011/03/09",1.654642
"2011/03/10",1.658919
"2011/03/11",1.662664
"2011/03/12",1.663031
"2011/03/13",1.663031
"2011/03/14",1.664536
"2011/03/15",1.671069
"2011/03/16",1.666304
"2011/03/17",1.671739
"2011/03/18",1.670662
"2011/03/19",1.670212
"2011/03/20",1.670212
"2011/03/21",1.664783
"2011/03/22",1.664236
"2011/03/23",1.662188
"2011/03/24",1.657068
"2011/03/25",1.657752
"2011/03/26",1.658452
"2011/03/27",1.658452
"2011/03/28",1.659221
"2011/03/29",1.658943
"2011/03/30",1.634691
"2011/03/31",1.625968
"2011/04/01",1.623043
"2011/04/02",1.62571
"2011/04/03",1.62571
"2011/04/04",1.6124
"2011/04/05",1.610379
"2011/04/06",1.60534
"2011/04/07",1.595997
"2011/04/08",1.573586
"2011/04/09",1.573603
"2011/04/10",1.573603
"2011/04/11",1.576352
"2011/04/12",1.585009
"2011/04/13",1.589627
"2011/04/14",1.586652
"2011/04/15",1.575533
"2011/04/16",1.576783
"2011/04/17",1.576783
"2011/04/18",1.589431
"2011/04/19",1.581943
"2011/04/20",1.566966
"2011/04/21",1.5643
"2011/04/22",1.565234
"2011/04/23",1.564467
"2011/04/24",1.564467
"2011/04/25",1.567984
"2011/04/26",1.565619
"2011/04/27",1.5651
"2011/04/28",1.581431
"2011/04/29",1.573577
"2011/04/30",1.574727
"2011/05/01",1.574727
"2011/05/02",1.574326
"2011/05/03",1.588643
"2011/05/04",1.594107
"2011/05/05",1.617031
"2011/05/06",1.611665
"2011/05/07",1.613682
"2011/05/08",1.613682
"2011/05/09",1.614778
"2011/05/10",1.609295
"2011/05/11",1.614264
"2011/05/12",1.623985
"2011/05/13",1.62743
"2011/05/14",1.626514
"2011/05/15",1.626514
"2011/05/16",1.62943
"2011/05/17",1.630142
"2011/05/18",1.615996
"2011/05/19",1.612556
"2011/05/20",1.618254
"2011/05/21",1.618204
"2011/05/22",1.618204
"2011/05/23",1.634784
"2011/05/24",1.628471
"2011/05/25",1.628768
"2011/05/26",1.624029
"2011/05/27",1.60492
"2011/05/28",1.605253
"2011/05/29",1.605253
"2011/05/30",1.595503
"2011/05/31",1.582349
"2011/06/01",1.58208
"2011/06/02",1.584641
"2011/06/03",1.575439
"2011/06/04",1.576189
"2011/06/05",1.576189
"2011/06/06",1.581754
"2011/06/07",1.576779
"2011/06/08",1.584246
"2011/06/09",1.582203
"2011/06/10",1.591875
"2011/06/11",1.592142
"2011/06/12",1.592142
"2011/06/13",1.592007
"2011/06/14",1.58206
"2011/06/15",1.592371
"2011/06/16",1.610888
"2011/06/17",1.598322
"2011/06/18",1.598406
"2011/06/19",1.598406
"2011/06/20",1.600025
"2011/06/21",1.590189
"2011/06/22",1.587085
"2011/06/23",1.590821
"2011/06/24",1.596109
"2011/06/25",1.596593
"2011/06/26",1.596593
"2011/06/27",1.598391
"2011/06/28",1.586799
"2011/06/29",1.571086
"2011/06/30",1.564071
"2011/07/01",1.558959
"2011/07/02",1.559993
"2011/07/03",1.559993
"2011/07/04",1.559156
"2011/07/05",1.562318
"2011/07/06",1.568991
"2011/07/07",1.561418
"2011/07/08",1.561768
"2011/07/09",1.562452
"2011/07/10",1.562452
"2011/07/11",1.581057
"2011/07/12",1.579198
"2011/07/13",1.57342
"2011/07/14",1.573749
"2011/07/15",1.574591
"2011/07/16",1.574558
"2011/07/17",1.574558
"2011/07/18",1.580943
"2011/07/19",1.569168
"2011/07/20",1.563966
"2011/07/21",1.557592
"2011/07/22",1.552795
"2011/07/23",1.553945
"2011/07/24",1.553945
"2011/07/25",1.546182
"2011/07/26",1.535178
"2011/07/27",1.559686
"2011/07/28",1.561834
"2011/07/29",1.561184
"2011/07/30",1.561051
"2011/07/31",1.561051
"2011/08/01",1.554111
"2011/08/02",1.569211
"2011/08/03",1.563236
"2011/08/04",1.574024
"2011/08/05",1.59306
"2011/08/06",1.592527
"2011/08/07",1.592527
"2011/08/08",1.598741
"2011/08/09",1.625959
"2011/08/10",1.61298
"2011/08/11",1.629205
"2011/08/12",1.614441
"2011/08/13",1.614191
"2011/08/14",1.614191
"2011/08/15",1.599779
"2011/08/16",1.595584
"2011/08/17",1.582177
"2011/08/18",1.601578
"2011/08/19",1.597117
"2011/08/20",1.598867
"2011/08/21",1.598867
"2011/08/22",1.600194
"2011/08/23",1.59875
"2011/08/24",1.604366
"2011/08/25",1.612737
"2011/08/26",1.607998
"2011/08/27",1.608648
"2011/08/28",1.608648
"2011/08/29",1.596751
"2011/08/30",1.592968
"2011/08/31",1.592727
"2011/09/01",1.60144
"2011/09/02",1.631323
"2011/09/03",1.634073
"2011/09/04",1.634073
"2011/09/05",1.650263
"2011/09/06",1.653156
"2011/09/07",1.655189
"2011/09/08",1.653931
"2011/09/09",1.673951
"2011/09/10",1.674034
"2011/09/11",1.674034
"2011/09/12",1.693569
"2011/09/13",1.713474
"2011/09/14",1.719925
"2011/09/15",1.713949
"2011/09/16",1.716384
"2011/09/17",1.717067
"2011/09/18",1.717067
"2011/09/19",1.769722
"2011/09/20",1.783671
"2011/09/21",1.824197
"2011/09/22",1.864855
"2011/09/23",1.885181
"2011/09/24",1.885948
"2011/09/25",1.885948
"2011/09/26",1.833687
"2011/09/27",1.80584
"2011/09/28",1.811052
"2011/09/29",1.831035
"2011/09/30",1.853826
"2011/10/01",1.856576
"2011/10/02",1.856576
"2011/10/03",1.888183
"2011/10/04",1.889078
"2011/10/05",1.846965
"2011/10/06",1.821619
"2011/10/07",1.774038
"2011/10/08",1.773421
"2011/10/09",1.773421
"2011/10/10",1.745865
"2011/10/11",1.763934
"2011/10/12",1.773319
"2011/10/13",1.755594
"2011/10/14",1.738412
"2011/10/15",1.736646
"2011/10/16",1.736646
"2011/10/17",1.752793
"2011/10/18",1.767354
"2011/10/19",1.761429
"2011/10/20",1.780659
"2011/10/21",1.778711
"2011/10/22",1.780311
"2011/10/23",1.780311
"2011/10/24",1.765407
"2011/10/25",1.752384
"2011/10/26",1.759448
"2011/10/27",1.725535
"2011/10/28",1.693053
"2011/10/29",1.686853
"2011/10/30",1.686853
"2011/10/31",1.695242
"2011/11/01",1.75367
"2011/11/02",1.736999
"2011/11/03",1.730072
"2011/11/04",1.746709
"2011/11/05",1.746209
"2011/11/06",1.746209
"2011/11/07",1.749069
"2011/11/08",1.752646
"2011/11/09",1.758393
"2011/11/10",1.761595
"2011/11/11",1.752014
"2011/11/12",1.749009
"2011/11/13",1.749009
"2011/11/14",1.76357
"2011/11/15",1.76899
"2011/11/16",1.774593
"2011/11/17",1.773922
"2011/11/18",1.776291
"2011/11/19",1.776119
"2011/11/20",1.778152
"2011/11/21",1.804334
"2011/11/22",1.809622
"2011/11/23",1.85162
"2011/11/24",1.862899
"2011/11/25",1.893226
"2011/11/26",1.893802
"2011/11/27",1.890827
"2011/11/28",1.859817
"2011/11/29",1.845895
"2011/11/30",1.811074
"2011/12/01",1.795949
"2011/12/02",1.791321
"2011/12/03",1.78885
"2011/12/04",1.788436
"2011/12/05",1.783391
"2011/12/06",1.792344
"2011/12/07",1.79387
"2011/12/08",1.802272
"2011/12/09",1.809016
"2011/12/10",1.808621
"2011/12/11",1.808621
"2011/12/12",1.827491
"2011/12/13",1.848878
"2011/12/14",1.874107
"2011/12/15",1.860476
"2011/12/16",1.849158
"2011/12/17",1.849058
"2011/12/18",1.849058
"2011/12/19",1.863579
"2011/12/20",1.851873
"2011/12/21",1.85675
"2011/12/22",1.854973
"2011/12/23",1.857808
"2011/12/24",1.857908
"2011/12/25",1.857908
"2011/12/26",1.857208
"2011/12/27",1.858348
"2011/12/28",1.869279
"2011/12/29",1.871891
"2011/12/30",1.86504
"2011/12/31",1.865273
"2012/01/01",1.865273
"2012/01/02",1.869519
"2012/01/03",1.841302
"2012/01/04",1.826864
"2012/01/05",1.83705
"2012/01/06",1.84551
"2012/01/07",1.846644
"2012/01/08",1.846644
"2012/01/09",1.842791
"2012/01/10",1.801831
"2012/01/11",1.80402
"2012/01/12",1.786371
"2012/01/13",1.787599
"2012/01/14",1.787699
"2012/01/15",1.787699
"2012/01/16",1.784053
"2012/01/17",1.775588
"2012/01/18",1.773715
"2012/01/19",1.763773
"2012/01/20",1.765006
"2012/01/21",1.764639
"2012/01/22",1.764639
"2012/01/23",1.753071
"2012/01/24",1.761434
"2012/01/25",1.762554
"2012/01/26",1.738964
"2012/01/27",1.741951
"2012/01/28",1.741768
"2012/01/29",1.741768
"2012/01/30",1.749354
"2012/01/31",1.744639
"2012/02/01",1.737669
"2012/02/02",1.728319
"2012/02/03",1.723507
"2012/02/04",1.72194
"2012/02/05",1.72194
"2012/02/06",1.723077
"2012/02/07",1.723713
"2012/02/08",1.720235
"2012/02/09",1.720944
"2012/02/10",1.726356
"2012/02/11",1.726856
"2012/02/12",1.726856
"2012/02/13",1.718229
"2012/02/14",1.717995
"2012/02/15",1.718949
"2012/02/16",1.728771
"2012/02/17",1.713728
"2012/02/18",1.714028
"2012/02/19",1.714028
"2012/02/20",1.714684
"2012/02/21",1.715667
"2012/02/22",1.712259
"2012/02/23",1.706995
"2012/02/24",1.709233
"2012/02/25",1.710566
"2012/02/26",1.710566
"2012/02/27",1.727359
"2012/02/28",1.720761
"2012/02/29",1.727036
"2012/03/01",1.735334
"2012/03/02",1.723063
"2012/03/03",1.724497
"2012/03/04",1.724497
"2012/03/05",1.731677
"2012/03/06",1.754242
"2012/03/07",1.766473
"2012/03/08",1.764851
"2012/03/09",1.776294
"2012/03/10",1.775494
"2012/03/11",1.775494
"2012/03/12",1.811285
"2012/03/13",1.808521
"2012/03/14",1.810837
"2012/03/15",1.800208
"2012/03/16",1.801196
"2012/03/17",1.800463
"2012/03/18",1.800463
"2012/03/19",1.810758
"2012/03/20",1.823155
"2012/03/21",1.824015
"2012/03/22",1.822358
"2012/03/23",1.817373
"2012/03/24",1.815673
"2012/03/25",1.815673
"2012/03/26",1.812911
"2012/03/27",1.817669
"2012/03/28",1.821958
"2012/03/29",1.828892
"2012/03/30",1.821018
"2012/03/31",1.821425
"2012/04/01",1.821425
"2012/04/02",1.824863
"2012/04/03",1.826149
"2012/04/04",1.830186
"2012/04/05",1.830321
"2012/04/06",1.824428
"2012/04/07",1.830005
"2012/04/08",1.827705
"2012/04/09",1.823728
"2012/04/10",1.825817
"2012/04/11",1.83284
"2012/04/12",1.829007
"2012/04/13",1.833829
"2012/04/14",1.834796
"2012/04/15",1.834796
"2012/04/16",1.840799
"2012/04/17",1.848984
"2012/04/18",1.867229
"2012/04/19",1.885189
"2012/04/20",1.872568
"2012/04/21",1.873168
"2012/04/22",1.873168
"2012/04/23",1.882975
"2012/04/24",1.878231
"2012/04/25",1.879128
"2012/04/26",1.88434
"2012/04/27",1.884052
"2012/04/28",1.884419
"2012/04/29",1.884419
"2012/04/30",1.89244
"2012/05/01",1.900045
"2012/05/02",1.914827
"2012/05/03",1.926081
"2012/05/04",1.919231
"2012/05/05",1.919998
"2012/05/06",1.919998
"2012/05/07",1.924364
"2012/05/08",1.932131
"2012/05/09",1.958663
"2012/05/10",1.95919
"2012/05/11",1.952113
"2012/05/12",1.96098
"2012/05/13",1.96098
"2012/05/14",1.982456
"2012/05/15",1.992269
"2012/05/16",1.995484
"2012/05/17",2.002547
"2012/05/18",2.018939
"2012/05/19",2.009556
"2012/05/20",2.009556
"2012/05/21",2.035645
"2012/05/22",2.051132
"2012/05/23",2.072626
"2012/05/24",2.033108
"2012/05/25",2.008886
"2012/05/26",2.00762
"2012/05/27",2.00762
"2012/05/28",1.977612
"2012/05/29",1.990031
"2012/05/30",2.007592
"2012/05/31",2.014401
"2012/06/01",2.032415
"2012/06/02",2.034148
"2012/06/03",2.034148
"2012/06/04",2.045131
"2012/06/05",2.040181
"2012/06/06",2.020327
"2012/06/07",2.031353
"2012/06/08",2.029756
"2012/06/09",2.030123
"2012/06/10",2.030123
"2012/06/11",2.031976
"2012/06/12",2.05785
"2012/06/13",2.061589
"2012/06/14",2.066069
"2012/06/15",2.050857
"2012/06/16",2.054757
"2012/06/17",2.054757
"2012/06/18",2.05696
"2012/06/19",2.040803
"2012/06/20",2.026888
"2012/06/21",2.040223
"2012/06/22",2.05924
"2012/06/23",2.06244
"2012/06/24",2.06244
"2012/06/25",2.074043
"2012/06/26",2.070069
"2012/06/27",2.07484
"2012/06/28",2.085944
"2012/06/29",2.029063
"2012/06/30",2.029096
"2012/07/01",2.036046
"2012/07/02",2.001359
"2012/07/03",1.991186
"2012/07/04",2.020776
"2012/07/05",2.02349
"2012/07/06",2.027936
"2012/07/07",2.026619
"2012/07/08",2.027869
"2012/07/09",2.030491
"2012/07/10",2.033216
"2012/07/11",2.034113
"2012/07/12",2.043915
"2012/07/13",2.036184
"2012/07/14",2.037562
"2012/07/15",2.037325
"2012/07/16",2.038955
"2012/07/17",2.030115
"2012/07/18",2.022264
"2012/07/19",2.018036
"2012/07/20",2.020956
"2012/07/21",2.02505
"2012/07/22",2.02635
"2012/07/23",2.038246
"2012/07/24",2.04374
"2012/07/25",2.038253
"2012/07/26",2.024909
"2012/07/27",2.018385
"2012/07/28",2.021737
"2012/07/29",2.022512
"2012/07/30",2.033071
"2012/07/31",2.049772
"2012/08/01",2.04559
"2012/08/02",2.045017
"2012/08/03",2.033682
"2012/08/04",2.0273
"2012/08/05",2.027125
"2012/08/06",2.028946
"2012/08/07",2.027282
"2012/08/08",2.027354
"2012/08/09",2.020377
"2012/08/10",2.016817
"2012/08/11",2.015625
"2012/08/12",2.01605
"2012/08/13",2.023656
"2012/08/14",2.023529
"2012/08/15",2.024422
"2012/08/16",2.020164
"2012/08/17",2.019145
"2012/08/18",2.015875
"2012/08/19",2.017362
"2012/08/20",2.018006
"2012/08/21",2.013984
"2012/08/22",2.017447
"2012/08/23",2.021574
"2012/08/24",2.025949
"2012/08/25",2.02625
"2012/08/26",2.02595
"2012/08/27",2.029679
"2012/08/28",2.042522
"2012/08/29",2.049273
"2012/08/30",2.049131
"2012/08/31",2.038596
"2012/09/01",2.035637
"2012/09/02",2.0354
"2012/09/03",2.030695
"2012/09/04",2.037464
"2012/09/05",2.040501
"2012/09/06",2.033902
"2012/09/07",2.026324
"2012/09/08",2.02845
"2012/09/09",2.0286
"2012/09/10",2.023184
"2012/09/11",2.020204
"2012/09/12",2.020974
"2012/09/13",2.025987
"2012/09/14",2.01711
"2012/09/15",2.0137
"2012/09/16",2.012538
"2012/09/17",2.025817
"2012/09/18",2.027698
"2012/09/19",2.023454
"2012/09/20",2.024742
"2012/09/21",2.023983
"2012/09/22",2.023017
"2012/09/23",2.02305
"2012/09/24",2.025808
"2012/09/25",2.027199
"2012/09/26",2.034362
"2012/09/27",2.030068
"2012/09/28",2.029257
"2012/09/29",2.026333
"2012/09/30",2.026117
"2012/10/01",2.026227
"2012/10/02",2.026256
"2012/10/03",2.024472
"2012/10/04",2.020452
"2012/10/05",2.024584
"2012/10/06",2.031583
"2012/10/07",2.02215
"2012/10/08",2.031572
"2012/10/09",2.032409
"2012/10/10",2.037304
"2012/10/11",2.038453
"2012/10/12",2.041491
"2012/10/13",2.043896
"2012/10/14",2.04444
"2012/10/15",2.037988
"2012/10/16",2.034034
"2012/10/17",2.032734
"2012/10/18",2.029158
"2012/10/19",2.027769
"2012/10/20",2.027493
"2012/10/21",2.027524
"2012/10/22",2.026009
"2012/10/23",2.027857
"2012/10/24",2.026074
"2012/10/25",2.026264
"2012/10/26",2.025798
"2012/10/27",2.026873
"2012/10/28",2.026595
"2012/10/29",2.029672
"2012/10/30",2.031418
"2012/10/31",2.030574
"2012/11/01",2.030779
"2012/11/02",2.031059
"2012/11/03",2.031209
"2012/11/04",2.033018
"2012/11/05",2.034588
"2012/11/06",2.033459
"2012/11/07",2.033404
"2012/11/08",2.037581
"2012/11/09",2.050345
"2012/11/10",2.046428
"2012/11/11",2.045763
"2012/11/12",2.046977
"2012/11/13",2.06118
"2012/11/14",2.065898
"2012/11/15",2.065455
"2012/11/16",2.07491
"2012/11/17",2.080264
"2012/11/18",2.082453
"2012/11/19",2.075459
"2012/11/20",2.080418
"2012/11/21",2.093532
"2012/11/22",2.095603
"2012/11/23",2.096996
"2012/11/24",2.087676
"2012/11/25",2.08267
"2012/11/26",2.081264
"2012/11/27",2.077303
"2012/11/28",2.089311
"2012/11/29",2.098797
"2012/11/30",2.114088
"2012/12/01",2.128852
"2012/12/02",2.136922
"2012/12/03",2.115122
"2012/12/04",2.112469
"2012/12/05",2.102224
"2012/12/06",2.084143
"2012/12/07",2.082467
"2012/12/08",2.08473
"2012/12/09",2.084241
"2012/12/10",2.079045
"2012/12/11",2.077198
